# Constants and Parameters

# Final flow velocity (u_f): 1000 (m/s) - The final velocity of the flow
# Initial particle velocity (u_0): 0 (m/s) - The initial velocity of the particle
# Particle radius (r_is): 1e-05 (m) - The radius of the particle
# Nozzle radius (r_n): 0.5 (m) - The radius of the nozzle
# Particle density (q): 7874 (kg/m^3) - The density of the particle
# Gas density (q_g): 1.2754 (kg/m^3) - The density of the gas
# Gas constant (R): 8.31446 (J/(kg*K)) - The specific gas constant
# Gamma: 1.4# Molar mass of air (M): 0.029 (kg/mol) - The molar mass of air
# Gas temperature (T): 300 (K) - The temperature of the gas
# Reference temperature (T_0): 291.15 (K) - The reference temperature for gas
# Reference viscosity (eta_0): 1.827e-05 (Pa*s) - The reference viscosity of the gas
# Specific heat capacity of the gas (Cp): 460 (J/(kg*K)) - The specific heat capacity of the gas
# Speed of sound (Sound speed): 347.011 (m/s) - The speed of sound in the gas
# Dynamic viscosity (Viscosity): 1.91093e-05 (Pa*s) - The dynamic viscosity of the gas






# i  t  v  x  h  fi
3164 0.0952616 953.254 80.9088 0.000160579 13.5093
3165 0.0954221 953.356 81.0619 0.000160579 13.4956
3166 0.0955827 953.457 81.215 0.000160579 13.4819
3167 0.0957433 953.557 81.3681 0.000160579 13.4683
3168 0.0959039 953.657 81.5212 0.000160579 13.4547
3169 0.0960645 953.757 81.6744 0.000176637 13.4411
3170 0.0962411 953.867 81.8429 0.000176637 13.4263
3171 0.0964177 953.976 82.0114 0.000176637 13.4114
3172 0.0965944 954.085 82.1799 0.000176637 13.3966
3173 0.096771 954.193 82.3484 0.000176637 13.3818
3174 0.0969476 954.302 82.517 0.000176637 13.3671
3175 0.0971243 954.409 82.6856 0.000176637 13.3524
3176 0.0973009 954.517 82.8541 0.000176637 13.3378
3177 0.0974776 954.624 83.0228 0.000176637 13.3232
3178 0.0976542 954.73 83.1914 0.000176637 13.3086
3179 0.0978308 954.836 83.36 0.000176637 13.2941
3180 0.0980075 954.942 83.5287 0.000176637 13.2796
3181 0.0981841 955.048 83.6974 0.000176637 13.2652
3182 0.0983607 955.153 83.8661 0.000176637 13.2508
3183 0.0985374 955.258 84.0348 0.000176637 13.2364
3184 0.098714 955.362 84.2036 0.000176637 13.2221
3185 0.0988907 955.466 84.3723 0.000176637 13.2078
3186 0.0990673 955.57 84.5411 0.000176637 13.1935
3187 0.0992439 955.673 84.7099 0.000176637 13.1793
3188 0.0994206 955.776 84.8787 0.000176637 13.1651
3189 0.0995972 955.879 85.0476 0.000176637 13.1509
3190 0.0997738 955.981 85.2164 0.000176637 13.1368
3191 0.0999505 956.083 85.3853 0.000176637 13.1228
3192 0.100127 956.185 85.5542 0.000176637 13.1087
3193 0.100304 956.286 85.7231 0.000176637 13.0947
3194 0.10048 956.387 85.892 0.000176637 13.0808
3195 0.100657 956.488 86.0609 0.000176637 13.0669
3196 0.100834 956.588 86.2299 0.000176637 13.053
3197 0.10101 956.688 86.3989 0.000194301 13.0391
3198 0.101205 956.797 86.5848 0.000194301 13.0239
3199 0.101399 956.907 86.7707 0.000194301 13.0088
3200 0.101593 957.015 86.9566 0.000194301 12.9937
3201 0.101787 957.124 87.1426 0.000194301 12.9786
3202 0.101982 957.232 87.3286 0.000194301 12.9636
3203 0.102176 957.339 87.5146 0.000194301 12.9486
3204 0.10237 957.446 87.7006 0.000194301 12.9336
3205 0.102565 957.553 87.8866 0.000194301 12.9188
3206 0.102759 957.659 88.0727 0.000194301 12.9039
3207 0.102953 957.765 88.2588 0.000194301 12.8891
3208 0.103148 957.871 88.4449 0.000194301 12.8743
3209 0.103342 957.976 88.631 0.000194301 12.8596
3210 0.103536 958.081 88.8172 0.000194301 12.8449
3211 0.103731 958.185 89.0033 0.000194301 12.8303
3212 0.103925 958.289 89.1895 0.000194301 12.8156
3213 0.104119 958.393 89.3757 0.000194301 12.8011
3214 0.104313 958.496 89.5619 0.000194301 12.7866
3215 0.104508 958.599 89.7482 0.000194301 12.7721
3216 0.104702 958.702 89.9345 0.000194301 12.7576
3217 0.104896 958.804 90.1207 0.000194301 12.7432
3218 0.105091 958.906 90.3071 0.000194301 12.7289
3219 0.105285 959.007 90.4934 0.000194301 12.7145
3220 0.105479 959.108 90.6797 0.000194301 12.7003
3221 0.105674 959.209 90.8661 0.000194301 12.686
3222 0.105868 959.309 91.0525 0.000194301 12.6718
3223 0.106062 959.409 91.2389 0.000194301 12.6576
3224 0.106256 959.509 91.4253 0.000213731 12.6435
3225 0.10647 959.618 91.6304 0.000213731 12.628
3226 0.106684 959.727 91.8355 0.000213731 12.6126
3227 0.106898 959.835 92.0406 0.000213731 12.5972
3228 0.107111 959.943 92.2458 0.000213731 12.5818
3229 0.107325 960.051 92.451 0.000213731 12.5665
3230 0.107539 960.158 92.6562 0.000213731 12.5512
3231 0.107753 960.265 92.8614 0.000213731 12.536
3232 0.107966 960.371 93.0667 0.000213731 12.5208
3233 0.10818 960.477 93.2719 0.000213731 12.5057
3234 0.108394 960.582 93.4772 0.000213731 12.4906
3235 0.108607 960.687 93.6825 0.000213731 12.4756
3236 0.108821 960.792 93.8879 0.000213731 12.4606
3237 0.109035 960.896 94.0932 0.000213731 12.4456
3238 0.109249 961 94.2986 0.000213731 12.4307
3239 0.109462 961.103 94.504 0.000213731 12.4159
3240 0.109676 961.206 94.7095 0.000213731 12.401
3241 0.10989 961.309 94.9149 0.000213731 12.3863
3242 0.110104 961.411 95.1204 0.000213731 12.3715
3243 0.110317 961.513 95.3259 0.000213731 12.3568
3244 0.110531 961.614 95.5314 0.000213731 12.3422
3245 0.110745 961.716 95.7369 0.000213731 12.3276
3246 0.110958 961.816 95.9425 0.000213731 12.313
3247 0.111172 961.916 96.1481 0.000213731 12.2985
3248 0.111386 962.016 96.3537 0.000235104 12.284
3249 0.111621 962.126 96.5799 0.000235104 12.2681
3250 0.111856 962.235 96.8061 0.000235104 12.2523
3251 0.112091 962.343 97.0323 0.000235104 12.2365
3252 0.112326 962.452 97.2586 0.000235104 12.2208
3253 0.112561 962.559 97.4849 0.000235104 12.2051
3254 0.112797 962.666 97.7112 0.000235104 12.1895
3255 0.113032 962.773 97.9375 0.000235104 12.1739
3256 0.113267 962.88 98.1639 0.000235104 12.1584
3257 0.113502 962.985 98.3903 0.000235104 12.1429
3258 0.113737 963.091 98.6167 0.000235104 12.1275
3259 0.113972 963.196 98.8431 0.000235104 12.1121
3260 0.114207 963.3 99.0696 0.000235104 12.0967
3261 0.114442 963.405 99.2961 0.000235104 12.0815
3262 0.114677 963.508 99.5226 0.000235104 12.0662
3263 0.114913 963.612 99.7491 0.000235104 12.051
3264 0.115148 963.715 99.9757 0.000235104 12.0359
3265 0.115383 963.817 100.202 0.000235104 12.0208
3266 0.115618 963.919 100.429 0.000235104 12.0057
3267 0.115853 964.021 100.656 0.000235104 11.9907
3268 0.116088 964.122 100.882 0.000235104 11.9757
3269 0.116323 964.223 101.109 0.000235104 11.9608
3270 0.116558 964.323 101.336 0.000235104 11.946
3271 0.116793 964.423 101.562 0.000258614 11.9311
3272 0.117052 964.533 101.812 0.000258614 11.9149
3273 0.117311 964.642 102.061 0.000258614 11.8987
3274 0.117569 964.75 102.311 0.000258614 11.8825
3275 0.117828 964.858 102.56 0.000258614 11.8664
3276 0.118086 964.966 102.81 0.000258614 11.8504
3277 0.118345 965.073 103.059 0.000258614 11.8344
3278 0.118604 965.18 103.309 0.000258614 11.8185
3279 0.118862 965.286 103.558 0.000258614 11.8026
3280 0.119121 965.392 103.808 0.000258614 11.7868
3281 0.119379 965.497 104.058 0.000258614 11.771
3282 0.119638 965.602 104.308 0.000258614 11.7553
3283 0.119897 965.706 104.557 0.000258614 11.7396
3284 0.120155 965.81 104.807 0.000258614 11.724
3285 0.120414 965.913 105.057 0.000258614 11.7084
3286 0.120673 966.016 105.307 0.000258614 11.6929
3287 0.120931 966.119 105.556 0.000258614 11.6774
3288 0.12119 966.221 105.806 0.000258614 11.662
3289 0.121448 966.323 106.056 0.000258614 11.6467
3290 0.121707 966.424 106.306 0.000258614 11.6313
3291 0.121966 966.525 106.556 0.000258614 11.6161
3292 0.122224 966.625 106.806 0.000258614 11.6009
3293 0.122483 966.725 107.056 0.000284476 11.5857
3294 0.122767 966.834 107.331 0.000284476 11.5691
3295 0.123052 966.943 107.606 0.000284476 11.5525
3296 0.123336 967.052 107.881 0.000284476 11.536
3297 0.123621 967.16 108.156 0.000284476 11.5195
3298 0.123905 967.267 108.431 0.000284476 11.5031
3299 0.12419 967.374 108.707 0.000284476 11.4868
3300 0.124474 967.48 108.982 0.000284476 11.4705
3301 0.124759 967.586 109.257 0.000284476 11.4543
3302 0.125043 967.691 109.532 0.000284476 11.4381
3303 0.125328 967.796 109.808 0.000284476 11.422
3304 0.125612 967.901 110.083 0.000284476 11.406
3305 0.125897 968.005 110.358 0.000284476 11.39
3306 0.126181 968.108 110.634 0.000284476 11.374
3307 0.126466 968.211 110.909 0.000284476 11.3581
3308 0.12675 968.313 111.185 0.000284476 11.3423
3309 0.127034 968.415 111.46 0.000284476 11.3265
3310 0.127319 968.517 111.736 0.000284476 11.3108
3311 0.127603 968.618 112.011 0.000284476 11.2951
3312 0.127888 968.719 112.287 0.000284476 11.2795
3313 0.128172 968.819 112.562 0.000284476 11.2639
3314 0.128457 968.918 112.838 0.000312923 11.2484
3315 0.12877 969.028 113.141 0.000312923 11.2314
3316 0.129083 969.136 113.444 0.000312923 11.2145
3317 0.129396 969.244 113.748 0.000312923 11.1976
3318 0.129709 969.352 114.051 0.000312923 11.1808
3319 0.130021 969.459 114.354 0.000312923 11.1641
3320 0.130334 969.565 114.658 0.000312923 11.1474
3321 0.130647 969.671 114.961 0.000312923 11.1307
3322 0.13096 969.776 115.265 0.000312923 11.1142
3323 0.131273 969.881 115.568 0.000312923 11.0977
3324 0.131586 969.986 115.872 0.000312923 11.0812
3325 0.131899 970.089 116.175 0.000312923 11.0649
3326 0.132212 970.193 116.479 0.000312923 11.0485
3327 0.132525 970.295 116.782 0.000312923 11.0323
3328 0.132838 970.398 117.086 0.000312923 11.0161
3329 0.133151 970.5 117.39 0.000312923 10.9999
3330 0.133464 970.601 117.693 0.000312923 10.9838
3331 0.133777 970.702 117.997 0.000312923 10.9678
3332 0.134089 970.802 118.301 0.000312923 10.9519
3333 0.134402 970.902 118.605 0.000344216 10.9359
3334 0.134747 971.011 118.939 0.000344216 10.9185
3335 0.135091 971.12 119.273 0.000344216 10.9011
3336 0.135435 971.228 119.607 0.000344216 10.8838
3337 0.135779 971.335 119.942 0.000344216 10.8666
3338 0.136123 971.442 120.276 0.000344216 10.8494
3339 0.136468 971.549 120.61 0.000344216 10.8324
3340 0.136812 971.654 120.945 0.000344216 10.8153
3341 0.137156 971.76 121.279 0.000344216 10.7984
3342 0.1375 971.864 121.614 0.000344216 10.7815
3343 0.137845 971.968 121.948 0.000344216 10.7646
3344 0.138189 972.072 122.283 0.000344216 10.7479
3345 0.138533 972.175 122.618 0.000344216 10.7312
3346 0.138877 972.278 122.952 0.000344216 10.7145
3347 0.139221 972.38 123.287 0.000344216 10.698
3348 0.139566 972.481 123.622 0.000344216 10.6815
3349 0.13991 972.582 123.957 0.000344216 10.665
3350 0.140254 972.682 124.291 0.000344216 10.6486
3351 0.140598 972.782 124.626 0.000378637 10.6323
3352 0.140977 972.891 124.994 0.000378637 10.6144
3353 0.141356 973 125.363 0.000378637 10.5966
3354 0.141734 973.108 125.731 0.000378637 10.5789
3355 0.142113 973.216 126.1 0.000378637 10.5613
3356 0.142491 973.322 126.468 0.000378637 10.5437
3357 0.14287 973.429 126.837 0.000378637 10.5262
3358 0.143249 973.534 127.205 0.000378637 10.5087
3359 0.143627 973.639 127.574 0.000378637 10.4914
3360 0.144006 973.744 127.943 0.000378637 10.4741
3361 0.144385 973.847 128.311 0.000378637 10.4569
3362 0.144763 973.951 128.68 0.000378637 10.4397
3363 0.145142 974.053 129.049 0.000378637 10.4226
3364 0.145521 974.155 129.418 0.000378637 10.4056
3365 0.145899 974.257 129.787 0.000378637 10.3887
3366 0.146278 974.358 130.156 0.000378637 10.3718
3367 0.146656 974.458 130.525 0.000378637 10.355
3368 0.147035 974.558 130.894 0.000416501 10.3383
3369 0.147452 974.668 131.3 0.000416501 10.3199
3370 0.147868 974.776 131.705 0.000416501 10.3017
3371 0.148285 974.884 132.111 0.000416501 10.2835
3372 0.148701 974.991 132.518 0.000416501 10.2654
3373 0.149118 975.098 132.924 0.000416501 10.2474
3374 0.149534 975.204 133.33 0.000416501 10.2295
3375 0.149951 975.309 133.736 0.000416501 10.2117
3376 0.150367 975.414 134.142 0.000416501 10.1939
3377 0.150784 975.518 134.549 0.000416501 10.1762
3378 0.1512 975.621 134.955 0.000416501 10.1586
3379 0.151617 975.724 135.361 0.000416501 10.141
3380 0.152033 975.826 135.768 0.000416501 10.1236
3381 0.15245 975.928 136.174 0.000416501 10.1062
3382 0.152866 976.029 136.581 0.000416501 10.0889
3383 0.153283 976.13 136.987 0.000416501 10.0716
3384 0.153699 976.229 137.394 0.000458151 10.0545
3385 0.154157 976.338 137.841 0.000458151 10.0357
3386 0.154615 976.447 138.288 0.000458151 10.0169
3387 0.155074 976.555 138.736 0.000458151 9.99833
3388 0.155532 976.662 139.183 0.000458151 9.97979
3389 0.15599 976.768 139.631 0.000458151 9.96135
3390 0.156448 976.874 140.078 0.000458151 9.94298
3391 0.156906 976.979 140.526 0.000458151 9.92471
3392 0.157364 977.083 140.973 0.000458151 9.90652
3393 0.157822 977.187 141.421 0.000458151 9.88841
3394 0.158281 977.29 141.869 0.000458151 9.87038
3395 0.158739 977.392 142.317 0.000458151 9.85244
3396 0.159197 977.494 142.764 0.000458151 9.83458
3397 0.159655 977.595 143.212 0.000458151 9.81681
3398 0.160113 977.695 143.66 0.000458151 9.79911
3399 0.160571 977.795 144.108 0.000503966 9.78149
3400 0.161075 977.904 144.601 0.000503966 9.76221
3401 0.161579 978.013 145.094 0.000503966 9.74302
3402 0.162083 978.12 145.587 0.000503966 9.72393
3403 0.162587 978.227 146.08 0.000503966 9.70493
3404 0.163091 978.333 146.573 0.000503966 9.68603
3405 0.163595 978.439 147.066 0.000503966 9.66721
3406 0.164099 978.543 147.559 0.000503966 9.6485
3407 0.164603 978.647 148.052 0.000503966 9.62987
3408 0.165107 978.751 148.545 0.000503966 9.61133
3409 0.165611 978.853 149.039 0.000503966 9.59289
3410 0.166115 978.955 149.532 0.000503966 9.57454
3411 0.166619 979.056 150.025 0.000503966 9.55627
3412 0.167123 979.157 150.519 0.000503966 9.53809
3413 0.167627 979.257 151.012 0.000554363 9.52
3414 0.168181 979.366 151.555 0.000554363 9.50021
3415 0.168736 979.474 152.098 0.000554363 9.48051
3416 0.16929 979.582 152.641 0.000554363 9.46093
3417 0.169844 979.688 153.184 0.000554363 9.44144
3418 0.170399 979.794 153.727 0.000554363 9.42206
3419 0.170953 979.899 154.27 0.000554363 9.40277
3420 0.171507 980.004 154.814 0.000554363 9.38359
3421 0.172062 980.107 155.357 0.000554363 9.36451
3422 0.172616 980.21 155.9 0.000554363 9.34553
3423 0.173171 980.312 156.444 0.000554363 9.32665
3424 0.173725 980.414 156.987 0.000554363 9.30786
3425 0.174279 980.515 157.531 0.000554363 9.28917
3426 0.174834 980.615 158.074 0.000609799 9.27058
3427 0.175443 980.724 158.672 0.000609799 9.25024
3428 0.176053 980.832 159.27 0.000609799 9.23001
3429 0.176663 980.939 159.869 0.000609799 9.20989
3430 0.177273 981.046 160.467 0.000609799 9.18989
3431 0.177883 981.152 161.065 0.000609799 9.17
3432 0.178492 981.257 161.663 0.000609799 9.15022
3433 0.179102 981.361 162.262 0.000609799 9.13055
3434 0.179712 981.464 162.86 0.000609799 9.11099
3435 0.180322 981.567 163.459 0.000609799 9.09153
3436 0.180932 981.669 164.057 0.000609799 9.07219
3437 0.181541 981.77 164.656 0.000609799 9.05295
3438 0.182151 981.87 165.255 0.000609799 9.03381
3439 0.182761 981.97 165.854 0.000670779 9.01478
3440 0.183432 982.078 166.512 0.000670779 8.99396
3441 0.184103 982.186 167.171 0.000670779 8.97327
3442 0.184773 982.293 167.83 0.000670779 8.9527
3443 0.185444 982.399 168.489 0.000670779 8.93226
3444 0.186115 982.504 169.148 0.000670779 8.91193
3445 0.186786 982.608 169.807 0.000670779 8.89173
3446 0.187456 982.711 170.466 0.000670779 8.87164
3447 0.188127 982.813 171.125 0.000670779 8.85167
3448 0.188798 982.915 171.785 0.000670779 8.83182
3449 0.189469 983.016 172.444 0.000670779 8.81208
3450 0.19014 983.116 173.103 0.000737857 8.79246
3451 0.190877 983.225 173.829 0.000737857 8.77101
3452 0.191615 983.333 174.554 0.000737857 8.74969
3453 0.192353 983.44 175.28 0.000737857 8.72851
3454 0.193091 983.546 176.006 0.000737857 8.70746
3455 0.193829 983.652 176.731 0.000737857 8.68654
3456 0.194567 983.756 177.457 0.000737857 8.66576
3457 0.195305 983.859 178.183 0.000737857 8.6451
3458 0.196042 983.962 178.909 0.000737857 8.62458
3459 0.19678 984.063 179.635 0.000737857 8.60418
3460 0.197518 984.164 180.361 0.000737857 8.58391
3461 0.198256 984.264 181.087 0.000811642 8.56376
3462 0.199068 984.373 181.886 0.000811642 8.54174
3463 0.199879 984.481 182.685 0.000811642 8.51987
3464 0.200691 984.588 183.484 0.000811642 8.49815
3465 0.201503 984.693 184.284 0.000811642 8.47658
3466 0.202314 984.798 185.083 0.000811642 8.45514
3467 0.203126 984.902 185.882 0.000811642 8.43385
3468 0.203937 985.005 186.682 0.000811642 8.41271
3469 0.204749 985.107 187.481 0.000811642 8.3917
3470 0.205561 985.208 188.281 0.000811642 8.37083
3471 0.206372 985.308 189.08 0.000811642 8.3501
3472 0.207184 985.407 189.88 0.000892807 8.3295
3473 0.208077 985.515 190.76 0.000892807 8.307
3474 0.20897 985.622 191.64 0.000892807 8.28466
3475 0.209862 985.728 192.52 0.000892807 8.26248
3476 0.210755 985.832 193.4 0.000892807 8.24046
3477 0.211648 985.936 194.28 0.000892807 8.2186
3478 0.212541 986.039 195.161 0.000892807 8.19689
3479 0.213434 986.14 196.041 0.000892807 8.17533
3480 0.214327 986.241 196.921 0.000892807 8.15392
3481 0.215219 986.341 197.802 0.000982087 8.13267
3482 0.216201 986.449 198.771 0.000982087 8.10946
3483 0.217183 986.557 199.74 0.000982087 8.08643
3484 0.218166 986.663 200.709 0.000982087 8.06357
3485 0.219148 986.768 201.678 0.000982087 8.04088
3486 0.22013 986.872 202.647 0.000982087 8.01837
3487 0.221112 986.975 203.616 0.000982087 7.99603
3488 0.222094 987.076 204.585 0.000982087 7.97386
3489 0.223076 987.177 205.555 0.000982087 7.95185
3490 0.224058 987.277 206.524 0.0010803 7.93
3491 0.225138 987.385 207.591 0.0010803 7.90616
3492 0.226219 987.492 208.658 0.0010803 7.88252
3493 0.227299 987.598 209.724 0.0010803 7.85906
3494 0.228379 987.703 210.791 0.0010803 7.8358
3495 0.22946 987.806 211.858 0.0010803 7.81272
3496 0.23054 987.909 212.926 0.0010803 7.78983
3497 0.23162 988.01 213.993 0.0010803 7.76712
3498 0.2327 988.11 215.06 0.0010803 7.74459
3499 0.233781 988.209 216.128 0.00118833 7.72224
3500 0.234969 988.316 217.302 0.00118833 7.69786
3501 0.236157 988.422 218.477 0.00118833 7.67369
3502 0.237346 988.527 219.651 0.00118833 7.64973
3503 0.238534 988.631 220.826 0.00118833 7.62598
3504 0.239722 988.733 222.001 0.00118833 7.60243
3505 0.240911 988.835 223.176 0.00118833 7.57908
3506 0.242099 988.935 224.351 0.00130716 7.55593
3507 0.243406 989.043 225.644 0.00130716 7.53069
3508 0.244713 989.15 226.937 0.00130716 7.50569
3509 0.246021 989.256 228.23 0.00130716 7.48091
3510 0.247328 989.36 229.523 0.00130716 7.45637
3511 0.248635 989.463 230.816 0.00130716 7.43205
3512 0.249942 989.565 232.11 0.00130716 7.40795
3513 0.251249 989.666 233.403 0.00130716 7.38407
3514 0.252556 989.765 234.697 0.00143787 7.3604
3515 0.253994 989.872 236.12 0.00143787 7.33462
3516 0.255432 989.978 237.544 0.00143787 7.30909
3517 0.25687 990.083 238.967 0.00143787 7.28381
3518 0.258308 990.186 240.391 0.00143787 7.25878
3519 0.259746 990.288 241.815 0.00143787 7.23399
3520 0.261184 990.388 243.239 0.00143787 7.20945
3521 0.262621 990.487 244.663 0.00158166 7.18514
3522 0.264203 990.594 246.23 0.00158166 7.15867
3523 0.265785 990.7 247.796 0.00158166 7.13248
3524 0.267366 990.804 249.363 0.00158166 7.10657
3525 0.268948 990.907 250.931 0.00158166 7.08092
3526 0.27053 991.008 252.498 0.00158166 7.05555
3527 0.272111 991.107 254.066 0.00173983 7.03043
3528 0.273851 991.215 255.79 0.00173983 7.0031
3529 0.275591 991.322 257.515 0.00173983 6.97609
3530 0.277331 991.426 259.239 0.00173983 6.94937
3531 0.279071 991.529 260.964 0.00173983 6.92295
3532 0.280811 991.63 262.69 0.00173983 6.89683
3533 0.28255 991.73 264.415 0.00191381 6.871
3534 0.284464 991.838 266.313 0.00191381 6.84291
3535 0.286378 991.944 268.211 0.00191381 6.81516
3536 0.288292 992.048 270.11 0.00191381 6.78775
3537 0.290206 992.15 272.009 0.00191381 6.76066
3538 0.292119 992.251 273.907 0.00191381 6.7339
3539 0.294033 992.35 275.807 0.00210519 6.70745
3540 0.296138 992.457 277.896 0.00210519 6.67871
3541 0.298244 992.562 279.985 0.00210519 6.65035
3542 0.300349 992.665 282.075 0.00210519 6.62235
3543 0.302454 992.767 284.165 0.00210519 6.59471
3544 0.304559 992.866 286.255 0.00231571 6.56742
3545 0.306875 992.974 288.554 0.00231571 6.53779
3546 0.309191 993.079 290.854 0.00231571 6.50858
3547 0.311506 993.182 293.153 0.00231571 6.47977
3548 0.313822 993.284 295.453 0.00231571 6.45135
3549 0.316138 993.383 297.754 0.00254728 6.42332
3550 0.318685 993.49 300.284 0.00254728 6.39292
3551 0.321232 993.595 302.815 0.00254728 6.36297
3552 0.32378 993.698 305.346 0.00254728 6.33346
3553 0.326327 993.798 307.878 0.00254728 6.30439
3554 0.328874 993.897 310.409 0.00280201 6.27573
3555 0.331676 994.003 313.194 0.00280201 6.24469
3556 0.334478 994.107 315.98 0.00280201 6.21414
3557 0.33728 994.208 318.765 0.00280201 6.18407
3558 0.340082 994.308 321.551 0.00308221 6.15447
3559 0.343164 994.414 324.616 0.00308221 6.12244
3560 0.346247 994.518 327.681 0.00308221 6.09095
3561 0.349329 994.62 330.747 0.00308221 6.06
3562 0.352411 994.719 333.812 0.00339043 6.02956
3563 0.355801 994.826 337.185 0.00339043 5.99667
3564 0.359192 994.93 340.558 0.00339043 5.96437
3565 0.362582 995.031 343.932 0.00339043 5.93266
3566 0.365973 995.13 347.305 0.00372947 5.90152
3567 0.369702 995.235 351.017 0.00372947 5.86791
3568 0.373432 995.338 354.729 0.00372947 5.83495
3569 0.377161 995.438 358.441 0.00372947 5.80263
3570 0.380891 995.536 362.154 0.00410242 5.77094
3571 0.384993 995.64 366.238 0.00410242 5.73677
3572 0.389095 995.741 370.323 0.00410242 5.70332
3573 0.393198 995.839 374.408 0.00451266 5.67056
3574 0.397711 995.944 378.902 0.00451266 5.63531
3575 0.402223 996.046 383.397 0.00451266 5.60084
3576 0.406736 996.144 387.892 0.00496393 5.56715
3577 0.4117 996.249 392.837 0.00496393 5.53095
3578 0.416664 996.35 397.782 0.00496393 5.49563
3579 0.421628 996.448 402.728 0.00546032 5.46115
3580 0.427088 996.552 408.169 0.00546032 5.42418
3581 0.432548 996.652 413.611 0.00546032 5.38816
3582 0.438009 996.749 419.054 0.00600636 5.35307
3583 0.444015 996.851 425.041 0.00600636 5.31551
3584 0.450021 996.95 431.028 0.00660699 5.279
3585 0.456628 997.054 437.616 0.00660699 5.24
3586 0.463235 997.154 444.203 0.00726769 5.20218
3587 0.470503 997.259 451.451 0.00726769 5.16188
3588 0.477771 997.36 458.699 0.00726769 5.1229
3589 0.485038 997.456 465.948 0.00799446 5.08517
3590 0.493033 997.557 473.922 0.00799446 5.04506
3591 0.501027 997.653 481.898 0.00879391 5.00636
3592 0.509821 997.754 490.671 0.00879391 4.96532
3593 0.518615 997.849 499.446 0.0096733 4.92583
3594 0.528288 997.949 509.099 0.0106406 4.88408
3595 0.538929 998.052 519.718 0.0106406 4.84012
3596 0.54957 998.15 530.339 0.0117047 4.79809
3597 0.561274 998.25 542.022 0.0117047 4.75398
3598 0.572979 998.345 553.707 0.0128752 4.71196
3599 0.585854 998.442 566.562 0.0141627 4.66802
3600 0.600017 998.541 580.703 0.0155789 4.62227
3601 0.615596 998.642 596.26 0.0155789 4.57487
3602 0.631175 998.735 611.818 0.0171368 4.53033
3603 0.648312 998.829 628.934 0.0188505 4.4844
3604 0.667162 998.923 647.764 0.0207356 4.4373
3605 0.687898 999.017 668.478 0.0228091 4.3893
3606 0.710707 999.111 691.266 0.02509 4.34072
3607 0.735797 999.202 716.335 0.027599 4.29191
3608 0.763396 999.29 743.913 0.0303589 4.24325
3609 0.793755 999.376 774.251 0.0333948 4.19516
3610 0.82715 999.457 807.627 0.0367343 4.14811
3611 0.863884 999.533 844.343 0.0404078 4.10253
3612 0.904292 999.604 884.733 0.0444485 4.0589
3613 0.94874 999.669 929.165 0.0488934 4.01766
3614 0.997634 999.728 978.044 0.0537827 3.97922
3615 1.05142 999.78 1031.81 0.059161 3.94396
3616 1.11058 999.826 1090.96 0.0650771 3.91218
3617 1.17565 999.865 1156.03 0.0715848 3.88409
